Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
26/11/2018,1.8991,1.9146,1.8882,1.893,0.0168,1.9018,5662,4028,,,653
23/11/2018,1.9489,1.951,1.8728,1.8762,-0.0831,1.9037,2157,4455,,,1650
22/11/2018,1.959,1.9777,1.9535,1.9593,-0.0109,1.9646,624,4579,,,
21/11/2018,1.9984,2.0144,1.966,1.9702,-0.02,1.9963,3746,4784,,,352
20/11/2018,2.0817,2.0817,1.9742,1.9902,-0.0962,2.0229,5298,5444,,,493
19/11/2018,2.08,2.0975,2.0532,2.0864,0.0127,2.0725,11034,5225,,,200
16/11/2018,2.0809,2.108,2.0588,2.0737,-0.0004,2.0846,8458,5214,,,300
15/11/2018,2.0965,2.11,2.0689,2.0741,-0.0218,2.084,10684,5396,,,100
14/11/2018,2.0664,2.138,2.0503,2.0959,0.0334,2.1082,10974,5405,,,244
13/11/2018,2.1402,2.149,2.0527,2.0625,-0.0931,2.0997,10744,5350,,,300
12/11/2018,2.1867,2.2087,2.1269,2.1556,-0.0172,2.1774,10599,5756,,,350
09/11/2018,2.1701,2.1792,2.1194,2.1728,0.0045,2.1493,13385,5591,,,500
08/11/2018,2.2311,2.2546,2.165,2.1683,-0.0688,2.193,16906,6423,,,650
07/11/2018,2.1834,2.2458,2.1834,2.2371,0.0488,2.222,17633,6685,,,470
06/11/2018,2.1917,2.2129,2.1657,2.1883,-0.008,2.1854,11138,6723,,,297
05/11/2018,2.1624,2.2134,2.1564,2.1963,0.0235,2.1964,11137,6853,,,294
02/11/2018,2.193,2.2053,2.1632,2.1728,-0.028,2.1789,9609,6642,,,700
01/11/2018,2.243,2.2537,2.1939,2.2008,-0.0506,2.2192,10458,6522,,,400
31/10/2018,2.2688,2.2945,2.2422,2.2514,-0.008,2.2697,7773,6628,,,250
30/10/2018,2.2761,2.2851,2.2341,2.2594,-0.0247,2.255,10653,6430,,,191
29/10/2018,2.2928,2.2951,2.2699,2.2843,-0.0187,2.2852,1901,3643,,,
26/10/2018,2.2635,2.3074,2.2587,2.303,0.0249,2.2897,4719,3897,,,
25/10/2018,2.2402,2.284,2.2402,2.2781,0.026,2.2674,4022,3939,,,264
24/10/2018,2.2472,2.273,2.2307,2.2521,0.0037,2.2539,3946,4953,,,1000
23/10/2018,2.3098,2.3098,2.2371,2.2484,-0.0697,2.2597,3352,4911,,,100
22/10/2018,2.3119,2.3255,2.291,2.3181,0.0161,2.3082,3986,4897,,,
19/10/2018,2.3049,2.3299,2.2947,2.302,0.0071,2.312,3795,4989,,,50
18/10/2018,2.3173,2.3186,2.284,2.2949,-0.0162,2.3023,6569,5004,,,201
17/10/2018,2.3466,2.3481,2.2926,2.3111,-0.0291,2.3112,6976,4796,,,150
16/10/2018,2.3324,2.3495,2.3071,2.3402,0.0145,2.3279,5319,5219,,,400
15/10/2018,2.3499,2.3501,2.3033,2.3257,0.0044,2.3203,5726,5453,,,50
12/10/2018,2.3339,2.355,2.2958,2.3213,-0.0109,2.322,7346,5650,,,
11/10/2018,2.3805,2.3805,2.3219,2.3322,-0.0627,2.3521,8989,6303,,,350
10/10/2018,2.4206,2.4282,2.3799,2.3949,-0.0289,2.4012,7042,6192,,,150
09/10/2018,2.3962,2.4317,2.3876,2.4238,0.0296,2.4109,7791,5872,,,350
08/10/2018,2.3792,2.3965,2.3588,2.3942,0.0019,2.3831,7156,5779,,,247
05/10/2018,2.4084,2.4135,2.3885,2.3923,-0.0074,2.4005,7000,5852,,,50
04/10/2018,2.4282,2.4385,2.3853,2.3997,-0.0375,2.4137,8167,5950,,,97
03/10/2018,2.4085,2.4496,2.3898,2.4372,0.0296,2.42,7830,6007,,,165
02/10/2018,2.4078,2.4163,2.3957,2.4076,-0.0003,2.4064,7536,6102,,,
01/10/2018,2.3521,2.4168,2.3466,2.4079,0.0594,2.3786,7694,5788,,,600
28/09/2018,2.3252,2.3648,2.3232,2.3485,0.0225,2.3457,6735,5539,,,196
27/09/2018,2.3238,2.3333,2.3068,2.326,0.0223,2.3174,5795,5791,,,300
26/09/2018,2.3103,2.3122,2.2899,2.2998,-0.0055,2.3013,6000,4432,,,
25/09/2018,2.295,2.3148,2.295,2.3053,0.0194,2.305,3044,4311,,,183
24/09/2018,2.2557,2.2908,2.2557,2.2859,0.0599,2.2781,3565,3868,,,250
21/09/2018,2.2308,2.2622,2.2154,2.226,-0.002,2.2349,4793,4546,,,350
20/09/2018,2.2533,2.2608,2.2265,2.228,-0.0186,2.235,5239,5382,,,1050
19/09/2018,2.2359,2.2521,2.2185,2.2466,0.0109,2.2358,3355,5723,,,100
18/09/2018,2.2021,2.2564,2.1947,2.2357,0.0293,2.2355,4789,5902,,,156
17/09/2018,2.2094,2.2317,2.2014,2.2064,-0.0028,2.2163,6180,5926,,,50
14/09/2018,2.2288,2.2333,2.1936,2.2092,-0.0143,2.213,8499,6044,,,150
13/09/2018,2.2578,2.2584,2.2168,2.2235,-0.0342,2.2351,7800,6201,,,50
12/09/2018,2.2571,2.27,2.2467,2.2577,0.0057,2.2606,10455,6229,,,147
11/09/2018,2.2204,2.2637,2.2177,2.252,0.0342,2.2416,9029,6616,,,200
10/09/2018,2.2238,2.2424,2.2108,2.2178,-0.0004,2.2219,8400,6616,,,100
07/09/2018,2.2115,2.2225,2.1908,2.2182,0.0091,2.2034,7069,6352,,,100
06/09/2018,2.2265,2.2453,2.1909,2.2091,-0.0254,2.2174,8298,6469,,,100
05/09/2018,2.2497,2.2568,2.2295,2.2345,-0.0202,2.239,5430,6515,,,53
04/09/2018,2.2694,2.3089,2.2421,2.2547,-0.0161,2.2763,10539,6977,,,300
03/09/2018,2.2431,2.2793,2.2431,2.2708,0.0277,2.2706,1591,6827,,,
31/08/2018,2.2545,2.2605,2.2387,2.2431,-0.0113,2.2489,4905,6925,,,150
30/08/2018,2.2508,2.2647,2.2443,2.2544,0.0056,2.2527,5266,6144,,,65
29/08/2018,2.215,2.2486,2.2087,2.2421,0.0307,2.2301,2083,3623,,,
28/08/2018,2.2192,2.2329,2.2082,2.2114,-0.0035,2.2201,3427,3814,,,515
27/08/2018,2.2008,2.2186,2.1933,2.2149,0.0127,2.2093,2055,4988,,,855
24/08/2018,2.1813,2.2167,2.1808,2.2022,0.0268,2.2037,3652,5235,,,56
23/08/2018,2.1649,2.1778,2.1584,2.1754,0.0071,2.1699,2560,5378,,,95
22/08/2018,2.1286,2.176,2.1286,2.1683,0.0447,2.1622,2789,5557,,,
21/08/2018,2.1148,2.1416,2.113,2.1236,0.0098,2.1315,3372,5656,,,50
20/08/2018,2.0976,2.1177,2.0938,2.1138,0.0156,2.1067,6082,5395,,,250
17/08/2018,2.0953,2.1238,2.0925,2.0982,0.0018,2.1061,4482,5523,,,50
16/08/2018,2.0867,2.1009,2.0805,2.0964,0.006,2.0924,5734,5533,,,50
15/08/2018,2.1244,2.1295,2.0761,2.0904,-0.0383,2.0923,8731,6569,,,1064
14/08/2018,2.1424,2.1785,2.1199,2.1287,-0.0083,2.1494,7826,6671,,,
13/08/2018,2.1414,2.1508,2.0997,2.137,-0.0027,2.1255,6571,6786,,,200
10/08/2018,2.1103,2.1523,2.0997,2.1397,0.0278,2.1344,7004,6895,,,150
09/08/2018,2.1146,2.1317,2.1046,2.1119,-0.0038,2.1192,5587,7132,,,100
08/08/2018,2.1644,2.1752,2.1023,2.1157,-0.0534,2.1262,9292,7374,,,200
07/08/2018,2.145,2.1756,2.145,2.1691,0.0298,2.1668,7199,7117,,,50
06/08/2018,2.1277,2.1614,2.1274,2.1393,0.0124,2.1467,6441,7142,,,50
03/08/2018,2.125,2.1442,2.1133,2.1269,-0.0049,2.1314,7644,7622,,,150
02/08/2018,2.098,2.1386,2.0867,2.1318,0.0344,2.1137,8482,7144,,,700
01/08/2018,2.1274,2.1301,2.0889,2.0974,-0.04,2.0993,8657,6588,,,1100
31/07/2018,2.1785,2.1791,2.1286,2.1374,-0.0391,2.1507,8023,7032,,,100
30/07/2018,2.162,2.1789,2.1586,2.1765,0.0171,2.1726,5537,7190,,,150
27/07/2018,2.1732,2.1794,2.1548,2.1552,-0.0217,2.1684,1340,3668,,,
26/07/2018,2.165,2.1816,2.1504,2.1769,0.0257,2.1655,2174,4217,,,320
25/07/2018,2.1506,2.1584,2.1303,2.1512,0.0186,2.1476,1601,4190,,,
24/07/2018,2.1173,2.1512,2.1173,2.1326,0.0146,2.138,1910,4567,,,53
23/07/2018,2.1011,2.1396,2.1004,2.118,0.0136,2.1199,2420,4787,,,200
20/07/2018,2.0945,2.1168,2.089,2.1044,0.0143,2.1059,2271,5039,,,
19/07/2018,2.0859,2.1093,2.0672,2.0901,-0.0002,2.0872,3144,5147,,,250
18/07/2018,2.0617,2.0984,2.043,2.0903,0.0202,2.0672,7980,5175,,,100
17/07/2018,2.0627,2.0819,2.0489,2.0701,0.0158,2.0658,6465,5111,,,100
16/07/2018,2.1272,2.1361,2.0511,2.0543,-0.0791,2.0731,6148,5404,,,250
13/07/2018,2.1211,2.1487,2.0921,2.1334,0.0103,2.1271,5640,5525,,,150
12/07/2018,2.1149,2.1343,2.0815,2.1231,0.0223,2.1097,8219,5434,,,250
11/07/2018,2.2119,2.2119,2.0946,2.1008,-0.121,2.1541,8409,5423,,,200
10/07/2018,2.2082,2.233,2.2048,2.2218,0.0261,2.2196,5651,5444,,,
09/07/2018,2.1721,2.208,2.1721,2.1957,0.0273,2.1936,5243,4982,,,106
06/07/2018,2.1813,2.1852,2.1554,2.1684,-0.0103,2.1702,7005,5526,,,250
05/07/2018,2.1658,2.202,2.1649,2.1787,0.0003,2.185,6706,4958,,,692
04/07/2018,2.1662,2.1807,2.1649,2.1784,0.0142,2.1726,1425,4940,,,
03/07/2018,2.1601,2.1908,2.1414,2.1642,0.0084,2.167,7384,5190,,,124
02/07/2018,2.1871,2.2005,2.1539,2.1558,-0.0539,2.1739,5682,5462,,,250
29/06/2018,2.1736,2.2193,2.1729,2.2097,0.0307,2.204,6329,5455,,,600
28/06/2018,2.1763,2.1939,2.1669,2.179,-0.0006,2.1793,5846,6081,,,
27/06/2018,2.1342,2.1852,2.1314,2.1772,0.0482,2.1726,1955,1914,,,
26/06/2018,2.105,2.1407,2.0844,2.129,0.0286,2.1145,1540,2521,,,382
25/06/2018,2.0959,2.1212,2.0874,2.1004,-0.025,2.1012,1786,2372,,,
22/06/2018,2.0908,2.1273,2.0895,2.1254,0.0553,2.1129,2315,2808,,,
21/06/2018,2.1025,2.1025,2.0681,2.0701,-0.037,2.0778,2305,3087,,,
20/06/2018,2.1262,2.1334,2.0887,2.1071,-0.0147,2.1136,2796,3178,,,
19/06/2018,2.1266,2.1294,2.1062,2.1218,-0.0098,2.1189,2411,4490,,,
18/06/2018,2.0758,2.1347,2.0663,2.1316,0.0446,2.1095,4729,4570,,,
15/06/2018,2.1598,2.1598,2.08,2.087,-0.0717,2.1106,5535,4699,,,
14/06/2018,2.1777,2.1848,2.1532,2.1587,-0.0264,2.1657,5107,4825,,,
13/06/2018,2.1498,2.1879,2.1428,2.1851,0.0233,2.1687,6264,4968,,,
12/06/2018,2.1587,2.1813,2.1501,2.1618,0.0011,2.1653,5018,5217,,,
11/06/2018,2.1641,2.1724,2.1446,2.1607,-0.0036,2.1601,4860,5430,,,
08/06/2018,2.182,2.182,2.1618,2.1643,-0.0156,2.1714,4961,5465,,,
07/06/2018,2.1378,2.1825,2.1293,2.1799,0.0533,2.1572,5143,5984,,,300
06/06/2018,2.1367,2.1629,2.1102,2.1266,-0.015,2.1306,6781,6091,,,200
05/06/2018,2.153,2.1587,2.1164,2.1416,-0.0109,2.1307,5061,6258,,,200
04/06/2018,2.1713,2.1837,2.1488,2.1525,-0.0238,2.1631,5909,6611,,,
01/06/2018,2.209,2.2104,2.1685,2.1763,-0.0283,2.1858,6869,6829,,,
31/05/2018,2.2158,2.2396,2.1873,2.2046,-0.0209,2.2152,9496,7170,,,
30/05/2018,2.1808,2.231,2.1723,2.2255,0.0447,2.2094,6649,7161,,,
29/05/2018,2.1895,2.2034,2.1731,2.1859,0.0015,2.1874,2104,2388,,,
28/05/2018,2.1884,2.1889,2.1722,2.1844,-0.0254,2.1821,135,2398,,,
25/05/2018,2.2597,2.2598,2.2044,2.2098,-0.0569,2.2204,2275,2447,,,150
24/05/2018,2.2805,2.2833,2.2633,2.2667,-0.0229,2.2729,2776,2930,,,100
23/05/2018,2.2749,2.2903,2.2538,2.2896,0.0096,2.2739,2585,3216,,,100
22/05/2018,2.2778,2.2978,2.2719,2.28,0.0062,2.2857,2409,3701,,,150
21/05/2018,2.2801,2.2801,2.2524,2.2738,0.0083,2.265,2822,3847,,,200
18/05/2018,2.285,2.2937,2.2609,2.2655,-0.0153,2.281,4743,3823,,,50
17/05/2018,2.2733,2.3068,2.2702,2.2808,0.0116,2.2895,6397,3944,,,200
16/05/2018,2.2413,2.2708,2.2312,2.2692,0.0202,2.248,7133,4190,,,400
15/05/2018,2.2507,2.272,2.238,2.249,-0.0006,2.2542,6615,4371,,,250
14/05/2018,2.2146,2.2543,2.2103,2.2496,0.0276,2.2386,6593,4637,,,250
11/05/2018,2.2224,2.2341,2.2128,2.222,-0.0008,2.2228,4676,4904,,,194
10/05/2018,2.2267,2.2328,2.193,2.2228,0.0048,2.2118,7276,4994,,,650
09/05/2018,2.1914,2.2255,2.1914,2.218,0.0603,2.2148,8649,5680,,,550
08/05/2018,2.1685,2.1907,2.1098,2.1577,-0.0273,2.1553,11731,5523,,,950
07/05/2018,2.1722,2.1868,2.1593,2.185,0.031,2.174,4626,5873,,,250
04/05/2018,2.116,2.1571,2.1075,2.154,0.0413,2.1376,4957,6523,,,354
03/05/2018,2.1145,2.1262,2.1013,2.1127,-0.0088,2.1134,5849,6975,,,500
02/05/2018,2.1068,2.125,2.0915,2.1215,0.0218,2.1065,6139,6547,,,800
01/05/2018,2.1469,2.1476,2.0911,2.0997,-0.0496,2.1139,5611,6519,,,550
30/04/2018,2.1157,2.1724,2.1139,2.1493,0.015,2.1433,5794,6978,,,300
27/04/2018,2.1392,2.1481,2.1291,2.1343,-0.0073,2.1367,9161,7049,,,150
26/04/2018,2.1472,2.167,2.1397,2.16,0.024,2.1574,1542,2216,,,
25/04/2018,2.1242,2.1385,2.1174,2.136,0.0084,2.1272,2080,1715,,,850
24/04/2018,2.1516,2.1561,2.123,2.1276,-0.0133,2.1396,1185,1768,,,350
23/04/2018,2.1215,2.1504,2.1011,2.1409,0.0179,2.1197,1707,1956,,,200
20/04/2018,2.1094,2.1263,2.0876,2.123,0.0136,2.1075,1764,2223,,,250
19/04/2018,2.1004,2.1284,2.0959,2.1094,0.0183,2.113,2058,2008,,,450
18/04/2018,2.0627,2.104,2.0627,2.0911,0.034,2.0835,3623,2101,,,450
17/04/2018,2.0767,2.0797,2.0492,2.0571,-0.0132,2.0598,5780,2039,,,750
16/04/2018,2.103,2.103,2.0609,2.0703,-0.0299,2.0783,4728,1878,,,300
13/04/2018,2.0798,2.1032,2.0629,2.1002,0.0164,2.0888,5257,2034,,,300
12/04/2018,2.094,2.1024,2.0691,2.0838,-0.0089,2.0825,7660,2045,,,925
11/04/2018,2.0648,2.1224,2.0531,2.0927,0.0279,2.0914,12657,2115,,,750
10/04/2018,1.9961,2.0695,1.9961,2.0648,0.0682,2.039,30940,2271,,,
09/04/2018,1.9623,2.0033,1.9604,1.9966,0.0388,1.9871,4644,2469,,,
06/04/2018,1.9701,1.9907,1.9484,1.9578,-0.0187,1.9674,6122,2461,,,
05/04/2018,1.985,1.9869,1.9598,1.9765,-0.0008,1.9745,5088,2760,,,50
04/04/2018,1.9942,1.9942,1.9522,1.9773,-0.0177,1.9682,6677,2848,,,50
03/04/2018,1.9823,1.9996,1.9776,1.995,0.0148,1.9897,5424,3450,,,300
02/04/2018,2.0276,2.0408,1.9782,1.9802,,1.9995,4666,3524,,,
29/03/2018,2.0167,2.036,1.9959,2.021,0.0071,2.0186,6793,3614,,,125
28/03/2018,2.0152,2.0301,1.9962,2.0139,-0.0103,2.0149,8402,3690,,,
27/03/2018,2.0213,2.0457,2.0061,2.0224,0.0074,2.0253,1071,2268,,,
26/03/2018,2.0296,2.0301,2.0027,2.015,-0.0034,2.0143,2309,2486,,,
23/03/2018,2.0032,2.024,1.9925,2.0184,0.0261,2.0117,1676,2598,,,
22/03/2018,1.998,2.0001,1.9746,1.9923,-0.0114,1.9906,2107,3115,,,140
21/03/2018,1.9549,2.0146,1.9539,2.0037,0.0542,1.9875,1302,3207,,,44
20/03/2018,1.9222,1.9568,1.9211,1.9495,0.0425,1.9469,1990,3150,,,
19/03/2018,1.9099,1.9236,1.8961,1.907,-0.0048,1.9118,1308,3245,,,
16/03/2018,1.894,1.9188,1.8837,1.9118,0.0189,1.9018,4128,3097,,,
15/03/2018,1.8876,1.8979,1.8817,1.8929,0.0058,1.8912,3634,3229,,,
14/03/2018,1.8782,1.8959,1.8661,1.8871,0.0132,1.8827,5123,3236,,,
13/03/2018,1.8639,1.8896,1.8465,1.8739,0.0092,1.867,5441,3199,,,
12/03/2018,1.8837,1.884,1.8385,1.8647,-0.0219,1.8596,5245,2947,,,
09/03/2018,1.8677,1.8951,1.8605,1.8866,0.0275,1.8805,4383,2822,,,
08/03/2018,1.8821,1.8825,1.8563,1.8591,-0.0155,1.8682,6249,3276,,,
07/03/2018,1.8887,1.9089,1.8615,1.8746,-0.0287,1.8862,6651,3036,,,
06/03/2018,1.8956,1.911,1.8831,1.9033,0.0066,1.899,5028,2736,,,
05/03/2018,1.8892,1.9044,1.857,1.8967,0.0171,1.8842,6516,2690,,,
02/03/2018,1.8835,1.8894,1.8502,1.8796,-0.0059,1.8695,7948,2874,,,
01/03/2018,1.9043,1.912,1.8628,1.8855,-0.018,1.8854,8207,3855,,,
28/02/2018,1.9647,1.972,1.9003,1.9035,-0.0652,1.9301,6130,4338,,,
27/02/2018,1.992,1.9923,1.9623,1.9687,-0.0188,1.9781,3353,4203,,,
26/02/2018,1.9728,1.9933,1.9615,1.9859,0.0165,1.978,691,1780,,,
23/02/2018,1.9479,1.9754,1.938,1.9694,0.0167,1.9631,1087,2652,,,578
22/02/2018,1.9243,1.9553,1.9243,1.9527,0.0204,1.9436,1614,2728,,,600
21/02/2018,1.9169,1.9369,1.9097,1.9323,0.0046,1.9268,1570,2763,,,
20/02/2018,1.9309,1.9408,1.9173,1.9277,-0.0078,1.9281,1712,2883,,,
19/02/2018,1.9219,1.9361,1.9218,1.9355,0.0251,1.9261,258,2899,,,
16/02/2018,1.8965,1.9213,1.8941,1.9104,0.0188,1.908,2884,3311,,,
15/02/2018,1.899,1.9011,1.8557,1.8916,0.0072,1.8766,5456,4160,,,400
14/02/2018,1.838,1.8925,1.8094,1.8844,0.0475,1.8437,5664,4592,,,
13/02/2018,1.8554,1.8556,1.8176,1.8369,-0.002,1.8326,2962,4571,,,50
12/02/2018,1.86,1.887,1.8375,1.8389,-0.0162,1.858,3246,4407,,,450
09/02/2018,1.9108,1.9108,1.8304,1.8551,-0.0662,1.8704,3661,4306,,,
08/02/2018,1.9322,1.9322,1.9065,1.9213,-0.01,1.9181,2828,4678,,,600
07/02/2018,1.9909,1.9909,1.9253,1.9313,-0.0538,1.9468,3348,4582,,,200
06/02/2018,2.0034,2.008,1.9828,1.9851,-0.0345,1.9967,3963,4669,,,75
05/02/2018,2.0376,2.0415,2.0049,2.0196,-0.0339,2.0238,3851,4396,,,250
02/02/2018,2.0905,2.0905,2.0443,2.0535,-0.0369,2.0557,4681,5093,,,50
01/02/2018,2.0709,2.0951,2.0702,2.0904,0.024,2.0841,3017,5243,,,
31/01/2018,2.0559,2.0677,2.0515,2.0664,-0.0007,2.0618,4599,5315,,,282
30/01/2018,2.0809,2.0831,2.0575,2.0671,-0.0307,2.0712,5437,5330,,,121
29/01/2018,2.116,2.1215,2.0959,2.1048,-0.0312,2.1033,2295,3079,,,95
26/01/2018,2.119,2.1427,2.115,2.136,0.0206,2.1369,1573,3660,,,365
25/01/2018,2.112,2.1257,2.1061,2.1154,0.0093,2.1148,2705,4495,,,73
24/01/2018,2.085,2.1149,2.0773,2.1061,0.02,2.0887,4721,4665,,,300
23/01/2018,2.0652,2.0985,2.0649,2.0861,0.0292,2.0816,3144,3628,,,
22/01/2018,2.0505,2.0703,2.0432,2.0569,-0.0015,2.0521,2320,3864,,,400
19/01/2018,2.0432,2.0687,2.0367,2.0584,-0.0033,2.0548,2558,3559,,,200
18/01/2018,2.0661,2.0676,2.0444,2.0617,-0.0074,2.057,2785,3633,,,453
17/01/2018,2.0611,2.0794,2.0471,2.0691,0.0057,2.0678,2294,3271,,,400
16/01/2018,2.1017,2.1017,2.0556,2.0634,-0.0422,2.0719,2638,2946,,,200
15/01/2018,2.0857,2.1063,2.0811,2.1056,0.0206,2.0941,518,2971,,,
12/01/2018,2.0738,2.0877,2.0623,2.085,0.0083,2.0767,1985,2558,,,250
11/01/2018,2.0874,2.099,2.0762,2.0767,-0.004,2.0888,3196,2871,,,1834
10/01/2018,2.0718,2.084,2.064,2.0807,0.0145,2.0737,3567,2549,,,
09/01/2018,2.0503,2.0724,2.0377,2.0662,0.0208,2.0534,3233,2579,,,
08/01/2018,2.0565,2.0632,2.0401,2.0454,-0.0133,2.0476,2426,2544,,,
05/01/2018,2.074,2.074,2.0495,2.0587,-0.0183,2.06,2590,2807,,,
04/01/2018,2.0849,2.0851,2.0663,2.077,-0.011,2.0751,3507,2941,,,
03/01/2018,2.0645,2.0881,2.0645,2.088,0.0296,2.077,6773,3286,,,150
02/01/2018,2.0867,2.0867,2.0548,2.0584,,2.0694,7095,2857,,,
29/12/2017,2.0583,2.0829,2.0527,2.0681,0.0184,2.0686,3274,3364,,,225
28/12/2017,2.044,2.0552,2.0364,2.0521,0.0119,2.0443,226,1420,,,
27/12/2017,2.026,2.057,2.0259,2.0402,0.0017,2.0435,1470,1989,,,343
26/12/2017,1.9748,2.0407,1.965,2.0385,,2.0044,1625,1909,,,
22/12/2017,1.9402,1.9703,1.94,1.9694,0.0192,1.9559,1281,2282,,,90
21/12/2017,1.94,1.9506,1.9335,1.9502,0.006,1.9452,1326,2863,,,419
20/12/2017,1.9432,1.9498,1.9347,1.9442,0.0043,1.9431,2136,2753,,,180
19/12/2017,1.9402,1.947,1.9274,1.9399,0.0147,1.9367,1366,2870,,,185
18/12/2017,1.9144,1.9386,1.9124,1.9252,0.0217,1.9274,1928,3034,,,
15/12/2017,1.9171,1.9283,1.9011,1.9035,-0.0064,1.9126,1936,3336,,,300
14/12/2017,1.91,1.9115,1.8826,1.9099,0.0055,1.8996,1700,3576,,,
13/12/2017,1.9412,1.9451,1.9044,1.9044,-0.0292,1.9172,2637,3764,,,
12/12/2017,1.9785,1.9805,1.9225,1.9336,-0.017,1.948,3237,3938,,,56
11/12/2017,1.9244,1.9582,1.9244,1.9506,0.0218,1.9475,2075,3828,,,
08/12/2017,1.902,1.9439,1.902,1.9288,0.0318,1.9298,2877,3890,,,
07/12/2017,1.86,1.8965,1.86,1.897,0.0357,1.8795,2449,3973,,,60
06/12/2017,1.9,1.9029,1.8607,1.8613,-0.0526,1.8791,2369,4045,,,
05/12/2017,1.895,1.9264,1.8872,1.9139,0.0194,1.9081,1704,3992,,,
04/12/2017,1.936,1.9372,1.8948,1.8945,-0.0468,1.9057,1510,4015,,,
01/12/2017,1.9089,1.9611,1.9089,1.9413,0.0437,1.9414,3001,3979,,,
30/11/2017,1.9384,1.9506,1.891,1.8976,-0.0262,1.9132,5544,3876,273,,300
29/11/2017,1.9245,1.9549,1.9155,1.9221,-0.0286,1.936,1414,3376,,,762
28/11/2017,1.944,1.9514,1.9367,1.9507,0.0029,1.9458,1481,3604,,,63
27/11/2017,1.9474,1.9614,1.9296,1.9478,-0.0051,1.9475,2475,4579,,,554
24/11/2017,1.953,1.9548,1.9314,1.9529,0.0072,1.9476,305,4613,,,
23/11/2017,1.9377,1.9422,1.9366,1.9457,0.0131,1.939,55,4617,,,
22/11/2017,1.952,1.9529,1.9249,1.9326,-0.0033,1.9362,3678,4803,,,
21/11/2017,1.9298,1.9365,1.9206,1.9359,0.0038,1.9301,1767,5206,,,
20/11/2017,1.928,1.9328,1.9067,1.9321,-0.0145,1.9237,2507,5665,,,100
17/11/2017,1.9204,1.9539,1.9137,1.9466,0.0445,1.9311,3728,6270,,,
16/11/2017,1.9162,1.9162,1.8948,1.9021,-0.0066,1.9025,2378,7868,,,1855
15/11/2017,1.8943,1.9142,1.8884,1.9087,0.0017,1.9014,3012,7873,,,
14/11/2017,1.9267,1.9281,1.883,1.907,-0.0251,1.9021,4640,7529,,,
13/11/2017,1.9338,1.9441,1.9217,1.9321,-0.0028,1.9351,2652,7629,,,162
10/11/2017,1.94,1.9561,1.9277,1.9349,-0.012,1.9417,4433,7544,,,
09/11/2017,1.9178,1.9525,1.9178,1.9469,0.0253,1.9403,3191,7245,,,262
08/11/2017,1.9238,1.9435,1.9048,1.9216,-0.0003,1.9204,4154,6889,,,
07/11/2017,1.9371,1.9432,1.9171,1.9219,-0.0203,1.9272,6222,6698,,,150
06/11/2017,1.8938,1.9463,1.8858,1.9422,0.0556,1.9138,4383,7288,,,48
03/11/2017,1.8559,1.8896,1.8558,1.8866,0.0327,1.8691,5289,7609,,,
02/11/2017,1.8594,1.8614,1.8408,1.8539,-0.0086,1.8515,4907,7923,,,1231
01/11/2017,1.8887,1.902,1.8551,1.8625,-0.018,1.8764,3903,8558,,,85
31/10/2017,1.8785,1.8877,1.8664,1.8805,0.0043,1.8779,2366,8574,,,
30/10/2017,1.8675,1.8795,1.864,1.8777,0.0108,1.8697,370,1264,,,
27/10/2017,1.8385,1.8758,1.8328,1.8669,0.025,1.8615,1575,1856,,,250
26/10/2017,1.8152,1.8499,1.8089,1.8419,0.0237,1.8299,2503,2115,,,150
25/10/2017,1.8311,1.8386,1.8031,1.8182,-0.0039,1.8208,3149,1950,,,795
24/10/2017,1.7854,1.8277,1.7691,1.8221,0.0343,1.7943,3058,2426,,,828
23/10/2017,1.806,1.8118,1.7857,1.7878,-0.0174,1.7975,1981,2419,,,
20/10/2017,1.7761,1.8127,1.7643,1.8052,0.0285,1.7981,3657,2358,,,
19/10/2017,1.8062,1.8064,1.7684,1.7767,-0.0261,1.7768,3130,2343,,,
18/10/2017,1.8117,1.8178,1.7897,1.8028,-0.007,1.8034,2443,2474,,,
17/10/2017,1.8161,1.8256,1.7911,1.8098,-0.0031,1.81,4217,2499,,,100
16/10/2017,1.8087,1.8311,1.8055,1.8129,0.0159,1.8176,2840,2363,,,200
13/10/2017,1.776,1.8057,1.7715,1.797,0.0315,1.7926,5060,2378,,,
12/10/2017,1.7574,1.7717,1.7499,1.7655,-0.0206,1.7619,3077,2816,,,
11/10/2017,1.7642,1.7734,1.7642,1.7861,0.0212,1.7704,11,2829,,,
10/10/2017,1.7437,1.7757,1.7437,1.7649,0.0297,1.7633,1424,2836,,,
09/10/2017,1.7307,1.7416,1.7214,1.7352,-0.0087,1.7328,1362,2862,,,
06/10/2017,1.7776,1.7776,1.7338,1.7439,-0.0424,1.7502,1954,2938,,,
05/10/2017,1.7835,1.8121,1.7783,1.7863,0.0124,1.7937,2469,2939,,,
04/10/2017,1.7559,1.777,1.7474,1.7739,0.0234,1.7651,2172,2914,,,
03/10/2017,1.7597,1.7652,1.7414,1.7505,-0.016,1.7513,1980,2929,,,
02/10/2017,1.7984,1.7995,1.7563,1.7665,-0.0435,1.7668,3658,2919,,,
29/09/2017,1.8225,1.8225,1.8007,1.81,-0.0143,1.8108,2790,3183,,,
28/09/2017,1.8275,1.8483,1.823,1.832,-0.0143,1.8368,241,2087,,,
